,Unnamed: 0,latitude,longitude
4550,4550,40.667277790300005,-73.9875041167
4551,4551,40.7331185519,-73.9912145271
4552,4552,40.7484044312,-73.8686694847
4553,4553,40.7264380567,-73.8648059578
4554,4554,40.573789556,-73.9807979587
4555,4555,40.743169191199996,-73.943337253
4556,4556,40.6253744656,-74.0242363999
4557,4557,40.7556932268,-73.92770933060001
4558,4558,40.6362025431,-73.9740950652
4559,4559,40.7346119466,-73.7948155053
4560,4560,40.6091516897,-73.9707190263
4561,4561,40.7038470533,-73.9579274608
4562,4562,40.7413615671,-74.00725855
4563,4563,40.7226918562,-73.8481709132
4564,4564,40.744571177,-73.9794890652
4565,4565,40.7063260808,-73.8063802551
4566,4566,40.5729256191,-74.1149583162
4567,4567,40.8354577872,-73.8519273418
4568,4568,40.6399247632,-73.9549403105
4569,4569,40.7622471348,-73.8149881061
4570,4570,40.6263038524,-74.07549333899999
4571,4571,40.6482374969,-73.9580972292
4572,4572,40.6918954863,-73.7637768693
4573,4573,40.8105567572,-73.9501098817
4574,4574,40.7582885135,-73.9806231456
4575,4575,40.854287364499996,-73.86891404800001
4576,4576,40.6799079551,-73.9395910139
4577,4577,40.7327942225,-73.954596646
4578,4578,40.723277362800005,-73.90023512239999
4579,4579,40.7533311997,-73.9707892839
4580,4580,40.7201986443,-73.9886309003
4581,4581,40.766645692800004,-73.9202179508
4582,4582,40.7365006024,-73.8592012157
4583,4583,40.6191717705,-73.9223518692
4584,4584,40.5395219908,-74.1482066521
4585,4585,40.824826139,-73.95141256859999
4586,4586,40.724503656799996,-73.9974583941
4587,4587,40.6946049587,-73.9922196434
4588,4588,40.6772983819,-73.7442487168
4589,4589,40.7615712044,-73.9174837524
4590,4590,40.8471341354,-73.83117340140001
4591,4591,40.8238387206,-73.8919652756
4592,4592,40.7618519378,-73.9604855679
4593,4593,40.839441303,-73.9411609487
4594,4594,40.653783965100004,-73.9499691674
4595,4595,40.757737610999996,-73.8283331197
4596,4596,40.695632980300005,-73.9327063181
4597,4597,40.6039922662,-73.9977494698
4598,4598,40.680102750100005,-73.9453249246
4599,4599,40.7273070521,-73.9882027086
4600,4600,40.7512743849,-73.97174851449999
4601,4601,40.700083109699996,-73.9040709818
4602,4602,40.7379657053,-73.98783678560001
4603,4603,40.7424124473,-73.945233903
4604,4604,40.7448264847,-73.8844162729
4605,4605,40.7438422973,-73.71818262720001
4606,4606,40.6296155912,-74.11184330479999
4607,4607,40.641063869,-73.9560649488
4608,4608,40.7426269253,-73.91769371859999
4609,4609,40.86949068,-73.8294417413
4610,4610,40.8284868503,-73.8815590417
4611,4611,40.6020232409,-73.972641164
4612,4612,40.624775091,-73.9632597846
4613,4613,40.7120958489,-73.9002007385
4614,4614,40.7549294342,-73.9715566515
4615,4615,40.7501341359,-73.88009481729999
4616,4616,40.7000471379,-73.9056848309
4617,4617,40.7715613212,-73.9654877904
4618,4618,40.8750887582,-73.8945601047
4619,4619,40.5856126829,-73.95259263359999
4620,4620,40.7679578885,-73.9209063559
4621,4621,40.5999479728,-73.9446552415
4622,4622,40.7539446339,-73.9899589789
4623,4623,40.7410661416,-73.9961960405
4624,4624,40.629068568,-73.94764176689999
4625,4625,40.7414847401,-73.981758745
4626,4626,40.777984675700004,-73.9803776424
4627,4627,40.740561288,-74.00646120430001
4628,4628,40.658844749400004,-73.7705809795
4629,4629,40.7398457683,-73.9221261249
4630,4630,40.8868672999,-73.9071739544
4631,4631,40.6700763661,-73.9581191327
4632,4632,40.634737362399996,-73.9498352543
4633,4633,40.859541004899995,-73.8652276697
4634,4634,40.6348845167,-74.02352401569999
4635,4635,40.773619380999996,-73.9638453715
4636,4636,40.6313273837,-73.9757689523
4637,4637,40.6168789435,-73.9855863382
4638,4638,40.7600756599,-73.9787835546
4639,4639,40.6082847891,-74.0018658627
4640,4640,40.8395228503,-73.8581460189
4641,4641,40.6439867218,-74.0755841386
4642,4642,40.776516666199996,-73.98277870310001
4643,4643,40.7583748527,-73.9183202713
4644,4644,40.7457696042,-73.9333072748
4645,4645,40.6371281064,-73.9523659586
4646,4646,40.6667046979,-73.9880667591
4647,4647,40.660509988600005,-73.9801871596
4648,4648,40.827247845100004,-73.9233917378
4649,4649,40.7321317973,-73.9842343165
4650,4650,40.692067008,-73.8630218267
4651,4651,40.6357737016,-73.97545407289999
4652,4652,40.755471545300004,-73.9226979501
4653,4653,40.8344132561,-73.9407817138
4654,4654,40.5927787316,-73.9504871914
4655,4655,40.7387961102,-73.9944381529
4656,4656,40.6136026876,-74.00066153350001
4657,4657,40.865741968,-73.86262927109999
4658,4658,40.8169178927,-73.92133327970001
4659,4659,40.6756251997,-73.9593753692
4660,4660,40.7472455287,-73.8881963704
4661,4661,40.580092632399996,-73.9718382031
4662,4662,40.7616007563,-73.8023950936
4663,4663,40.640212111,-74.0051490819
4664,4664,40.7655510143,-73.8235993822
4665,4665,40.739939416999995,-73.8153403784
4666,4666,40.6997993465,-73.9060768265
4667,4667,40.7273114498,-73.8553682695
4668,4668,40.7255653217,-73.8943795105
4669,4669,40.7879884463,-73.97595033260001
4670,4670,40.7694900084,-73.7898722043
4671,4671,40.685184775500005,-73.8298570023
4672,4672,40.7133774073,-73.7657721387
4673,4673,40.7644521076,-73.9156996258
4674,4674,40.7163748273,-73.99908578430001
4675,4675,40.810377154099996,-73.9585788766
4676,4676,40.7272721708,-73.9856914457
4677,4677,40.6828399878,-73.96410081149999
4678,4678,40.7642779215,-73.9587155528
4679,4679,40.7866778008,-73.9780784534
4680,4680,40.7592799852,-73.9693863162
4681,4681,40.697916954899995,-73.9370472423
4682,4682,40.679226993200004,-73.8654803578
4683,4683,40.8075433448,-73.9606513279
4684,4684,40.744072407800004,-73.97918183819999
4685,4685,40.722320330100004,-73.8453356431
4686,4686,40.586028573,-73.9515144659
4687,4687,40.6867164783,-73.8223072532
4688,4688,40.6425567696,-74.0741594342
4689,4689,40.7062965104,-73.9429627927
4690,4690,40.8372044764,-73.8463548433
4691,4691,40.5754493862,-73.9800464321
4692,4692,40.7554942131,-73.9739752626
4693,4693,40.7047392452,-73.8153882217
4694,4694,40.7612649492,-73.831078403
4695,4695,40.7705253368,-73.9088049273
4696,4696,40.7117583294,-73.9434089604
4697,4697,40.6833526271,-73.9953468249
4698,4698,40.7427705669,-73.9788177413
4699,4699,40.829068913600004,-73.8755310667
4700,4700,40.629016174200004,-74.0229136725
4701,4701,40.849976642,-73.8518785065
4702,4702,40.7553385244,-73.9226832321
4703,4703,40.7253582832,-73.9899076016
4704,4704,40.684214890199996,-73.8320999964
4705,4705,40.6810684768,-73.9535500736
4706,4706,40.6188692626,-73.9899132616
4707,4707,40.7548636998,-73.97131630770001
4708,4708,40.6382644711,-74.0103591976
4709,4709,40.8737488645,-73.90869623319999
4710,4710,40.7483562694,-73.8792669812
4711,4711,40.7488877248,-73.8747332068
4712,4712,40.6090257836,-73.9703547988
4713,4713,40.6928308969,-73.8565933907
4714,4714,40.8619218816,-73.89439367760001
4715,4715,40.7493435501,-73.7554327916
4716,4716,40.863358764000004,-73.8943304278
4717,4717,40.596604610199996,-73.9784888553
4718,4718,40.6693232013,-73.8213653347
4719,4719,40.7443421107,-73.884745091
4720,4720,40.727371321199996,-73.7864553757
4721,4721,40.8279385209,-73.8818202488
4722,4722,40.7200324473,-73.8422535775
4723,4723,40.7586750728,-73.9696312183
4724,4724,40.7191811879,-73.83924146449999
4725,4725,40.7652409814,-73.9298183363
4726,4726,40.7837907226,-73.9567816383
4727,4727,40.7587889809,-73.9701431036
4728,4728,40.7270906155,-73.9861094862
4729,4729,40.6775506101,-73.7443573725
4730,4730,40.5994160147,-73.9536569755
4731,4731,40.7303918242,-73.82379406220001
4732,4732,40.804965878800004,-73.9386004833
4733,4733,40.600853677399996,-73.9918788783
4734,4734,40.7126101163,-73.7854111099
4735,4735,40.7539585471,-73.915102945
4736,4736,40.6185717945,-74.0301941688
4737,4737,40.6044270115,-73.9738281544
4738,4738,40.6857232916,-73.8249552682
4739,4739,40.726616945100005,-73.8937766036
4740,4740,40.600843792,-73.9924675961
4741,4741,40.7663073915,-73.95640414430001
4742,4742,40.7135787753,-73.995035147
4743,4743,40.710635836,-73.8516165703
4744,4744,40.7283312772,-73.98798375930001
4745,4745,40.651186842399994,-73.9585012709
4746,4746,40.7168187908,-74.0080910757
4747,4747,40.6050934761,-73.9431431861
4748,4748,40.7586167865,-73.7685666965
4749,4749,40.733662147,-73.8496062701
4750,4750,40.722843911300004,-74.0045962484
4751,4751,40.7541687817,-73.98233194310001
4752,4752,40.6887096998,-73.830614908
4753,4753,40.6120833338,-73.9786824583
4754,4754,40.7594653984,-73.9725416748
4755,4755,40.7244152365,-73.8980072116
4756,4756,40.7180165344,-73.9990694029
4757,4757,40.7884747543,-73.8156065446
4758,4758,40.6255968137,-73.9604686349
4759,4759,40.743437689000004,-73.9357783449
4760,4760,40.6373822256,-73.8971726546
4761,4761,40.618862798,-74.0283873633
4762,4762,40.7314476674,-73.8643217104
4763,4763,40.704701376799996,-73.8096401592
4764,4764,40.6840841163,-73.87084443319999
4765,4765,40.6247655267,-74.0306196121
4766,4766,40.7887624031,-73.97590173350001
4767,4767,40.7652290242,-73.7887862205
4768,4768,40.6338075786,-73.9930339158
4769,4769,40.651630392,-73.9591292155
4770,4770,40.7286033248,-73.9947507706
4771,4771,40.6522067796,-73.92788884720001
4772,4772,40.8436716721,-73.8321658609
4773,4773,40.8876472864,-73.9067748073
4774,4774,40.741453701,-73.9180383522
4775,4775,40.7487988701,-73.8691121469
4776,4776,40.7308055282,-73.9927848437
4777,4777,40.6261918474,-74.0239027839
4778,4778,40.699651865700005,-73.91973470159999
4779,4779,40.7333911469,-73.9996061359
4780,4780,40.8641907512,-73.8961063571
4781,4781,40.5986243738,-73.96026018270001
4782,4782,40.7211448197,-73.9037803728
4783,4783,40.8754819968,-73.893626791
4784,4784,40.7531723767,-73.98518546060001
4785,4785,40.788817916,-73.97629119
4786,4786,40.8654014141,-73.8581509552
4787,4787,40.6331908463,-74.0270000996
4788,4788,40.5715360203,-74.112078579
4789,4789,40.6341589129,-74.1226435175
4790,4790,40.8692112523,-73.9171310279
4791,4791,40.6418089265,-73.9629633037
4792,4792,40.7480921463,-73.8831162221
4793,4793,40.6812432517,-73.9941181413
4794,4794,40.7284114718,-73.9535067293
4795,4795,40.7420680998,-73.9194779625
4796,4796,40.6875141127,-73.9824890063
4797,4797,40.6654712847,-73.98899677760001
4798,4798,40.5996949844,-73.9465113402
4799,4799,40.760020677199996,-73.98667937180001
4800,4800,40.7074181217,-73.8359373909
4801,4801,40.605404856999996,-73.9817690302
4802,4802,40.8437321588,-73.8306966333
4803,4803,40.6991725219,-73.80664958770001
4804,4804,40.7153308725,-73.9930998062
4805,4805,40.7518757428,-73.7019458321
4806,4806,40.6197021762,-73.9338436426
4807,4807,40.7364911844,-73.9945851362
4808,4808,40.620192816,-73.9337624983
4809,4809,40.686346115,-73.9940529281
4810,4810,40.7222452769,-73.8675381522
4811,4811,40.8562706425,-73.8887814034
4812,4812,40.8283538294,-73.8790554472
4813,4813,40.7928492777,-73.9406868133
4814,4814,40.6233087748,-74.03078952130001
4815,4815,40.6364680061,-74.0763085625
4816,4816,40.7568777926,-73.8719060434
4817,4817,40.817203438,-73.9216485985
4818,4818,40.621156986100004,-74.0271971279
4819,4819,40.8686291168,-73.90192784930001
4820,4820,40.7658269194,-73.9312455609
4821,4821,40.7588096901,-73.9118781295
4822,4822,40.8621663266,-73.8576186967
4823,4823,40.7327728889,-74.0003048839
4824,4824,40.6066156238,-73.9628595929
4825,4825,40.7472920969,-73.9789685591
4826,4826,40.7814095183,-73.9801474208
4827,4827,40.76172804,-73.9166620055
4828,4828,40.636580056,-74.0121110404
4829,4829,40.7312131531,-73.9882285229
4830,4830,40.699689829200004,-73.9073774124
4831,4831,40.613366838400005,-73.9997936809
4832,4832,40.7731307965,-73.7960791295
4833,4833,40.7375241828,-73.9926232774
4834,4834,40.7666416805,-73.7898308099
4835,4835,40.7682253933,-73.9893322753
4836,4836,40.7721867314,-73.73376242270001
4837,4837,40.723574152800005,-73.8996537862
4838,4838,40.690752659,-73.9552844841
4839,4839,40.7045941309,-73.80906646380001
4840,4840,40.7474526182,-73.9939992074
4841,4841,40.862229457800005,-73.9003685541
4842,4842,40.7147679781,-73.7512193254
4843,4843,40.868446905300004,-73.9019604697
4844,4844,40.6416840574,-74.0774821179
4845,4845,40.7493410156,-73.8841729368
4846,4846,40.7591809781,-73.8340576843
4847,4847,40.7629210655,-73.912790488
4848,4848,40.7135145337,-73.9957770999
4849,4849,40.636223894400004,-73.926934538
4850,4850,40.7197580977,-73.9941419134
4851,4851,40.7265687488,-74.0037144336
4852,4852,40.6503920511,-73.9600658826
4853,4853,40.7437618046,-73.9002527729
4854,4854,40.7740964585,-73.9638570596
4855,4855,40.764806810799996,-73.82300677079999
4856,4856,40.756170267899996,-73.9299572166
4857,4857,40.5991571558,-73.9555766869
4858,4858,40.762606629699995,-73.9659603115
4859,4859,40.7436227353,-73.97979937470001
4860,4860,40.7415523515,-73.98575170390001
4861,4861,40.7264609642,-73.7892258526
4862,4862,40.6519617139,-73.9290769079
4863,4863,40.6808877461,-73.8443977163
4864,4864,40.75799725,-73.7849917975
4865,4865,40.6337364458,-73.9476628967
4866,4866,40.574461030100004,-73.9707849245
4867,4867,40.5910714669,-73.9607671449
4868,4868,40.7442153648,-73.8854514758
4869,4869,40.6439680822,-73.9584739008
4870,4870,40.7082861674,-73.89826662819999
4871,4871,40.7413144597,-73.9983461704
4872,4872,40.8727133192,-73.8778286374
4873,4873,40.7748395019,-73.9538342578
4874,4874,40.7173838732,-73.8361244803
4875,4875,40.7441233537,-73.9233056823
4876,4876,40.7627519822,-73.98345052239999
4877,4877,40.6820664075,-73.9959647934
4878,4878,40.766288976700004,-73.9653265372
4879,4879,40.6588358884,-73.9961324515
4880,4880,40.6414073484,-73.9853800353
4881,4881,40.7267402069,-73.9918122492
4882,4882,40.729033571399995,-73.8631103522
4883,4883,40.7880829891,-73.974845547
4884,4884,40.7741407068,-73.9116302077
4885,4885,40.840213392399995,-73.8424029742
4886,4886,40.717482734499995,-73.99183707590001
4887,4887,40.7574938754,-73.8309626003
4888,4888,40.6313006142,-73.9851348653
4889,4889,40.7288445055,-73.8578118139
4890,4890,40.7058774439,-73.7976028053
4891,4891,40.6119375061,-73.9781027372
4892,4892,40.848583287800004,-73.8549801134
4893,4893,40.7628644996,-73.9268149179
4894,4894,40.7262704443,-73.9954313911
4895,4895,40.7575786311,-73.8670693275
4896,4896,40.7511059489,-73.9943952734
4897,4897,40.764008474,-73.7874408002
4898,4898,40.8277453906,-73.8233029775
4899,4899,40.7181232906,-73.8158825783
4900,4900,40.816543245700004,-73.9161127114
4901,4901,40.7748013132,-73.9135929383
4902,4902,40.7576459035,-73.8308264505
4903,4903,40.836788216399995,-73.856965626
4904,4904,40.6179281304,-73.9613255532
4905,4905,40.6509338304,-73.9481780156
4906,4906,40.7592663426,-73.91947353350001
4907,4907,40.7673984821,-73.9231270777
4908,4908,40.6812992033,-73.95675542880001
4909,4909,40.7301117403,-73.7782489843
4910,4910,40.7758204084,-73.9587098859
4911,4911,40.632077367,-74.0216631933
4912,4912,40.790009755999996,-73.95202371180001
4913,4913,40.6044228277,-73.9706797789
4914,4914,40.7595111068,-73.7695237816
4915,4915,40.7785038415,-73.9480417312
4916,4916,40.6985678669,-73.8066746833
4917,4917,40.6408549957,-74.01483784850001
4918,4918,40.744015315700004,-73.993506925
4919,4919,40.7724256842,-73.9558432541
4920,4920,40.6860217855,-73.8278142534
4921,4921,40.599352486,-73.9545123643
4922,4922,40.5903369324,-73.9715691063
4923,4923,40.7336746381,-74.0045144599
4924,4924,40.5999592226,-73.9447668089
4925,4925,40.7498713319,-73.8621201899
4926,4926,40.7030304651,-73.8680847376
4927,4927,40.7875622197,-73.9540297217
4928,4928,40.8528037174,-73.8676514533
4929,4929,40.7688136534,-73.7372218455
4930,4930,40.7240596691,-73.984884296
4931,4931,40.5773425861,-73.96314512869999
4932,4932,40.6977077104,-73.99295801859999
4933,4933,40.846357338800004,-73.8929460926
4934,4934,40.8752166657,-73.8512997456
4935,4935,40.8787018197,-73.9174857472
4936,4936,40.7071811471,-73.8353387666
4937,4937,40.6892110275,-73.9911886474
4938,4938,40.7684987424,-73.7734560654
4939,4939,40.7412556576,-73.9790452085
4940,4940,40.7384352868,-73.9991980764
4941,4941,40.7436743285,-73.928139766
4942,4942,40.786692552,-73.9758622329
4943,4943,40.8397796805,-73.91584701869999
4944,4944,40.7489482534,-73.8760250471
4945,4945,40.7436688215,-73.9770954288
4946,4946,40.8170758864,-73.92194502
4947,4947,40.8546789152,-73.8639247159
4948,4948,40.8681161091,-73.9215657987
4949,4949,40.745622250100006,-73.9011335078
4950,4950,40.8173387455,-73.91507910060001
4951,4951,40.756136049,-73.9198478549
4952,4952,40.7560694342,-73.9928044592
4953,4953,40.5510337264,-74.1508691001
4954,4954,40.8646008746,-73.9193192151
4955,4955,40.6085009565,-73.9581813589
4956,4956,40.8150779218,-73.918391909
4957,4957,40.7625694046,-73.80304892560001
4958,4958,40.7641906474,-73.9154912504
4959,4959,40.7419928412,-73.9928514046
4960,4960,40.7311026381,-73.9937685663
4961,4961,40.6934285686,-73.9922625757
4962,4962,40.6169770487,-73.9924707613
4963,4963,40.6222707434,-73.96457080729999
4964,4964,40.8363444475,-73.9434216144
4965,4965,40.6297189519,-74.0228795303
4966,4966,40.757009636,-73.8273912508
4967,4967,40.8127403198,-73.94169251550001
4968,4968,40.7099887929,-73.7951461365
4969,4969,40.5729347494,-74.11449860270001
4970,4970,40.758344531300004,-73.9788127957
4971,4971,40.609454554,-73.9235343278
4972,4972,40.667665792600005,-73.9876688205
4973,4973,40.8343965931,-73.8506368329
4974,4974,40.639760908,-73.96751578989999
4975,4975,40.6311020897,-73.9186172336
4976,4976,40.7468588741,-73.9794981375
4977,4977,40.756429395,-73.9919998476
4978,4978,40.6834209907,-73.96632352399999
4979,4979,40.7305056351,-73.9893547928
4980,4980,40.811113311,-73.9536264137
4981,4981,40.760063775,-73.7699326087
4982,4982,40.5912816807,-73.960528181
4983,4983,40.800159336,-73.9657953479
4984,4984,40.7313815483,-73.86413072810001
4985,4985,40.700968042199996,-73.9220432793
4986,4986,40.8626197349,-73.8909524491
4987,4987,40.839186195,-73.9153035922
4988,4988,40.7192469928,-73.9990487256
4989,4989,40.714939478699996,-73.98304089930001
4990,4990,40.7462632978,-73.8993083854
4991,4991,40.7000047967,-73.9068158339
4992,4992,40.729919717600005,-73.97937998
4993,4993,40.6180730353,-73.9635420863
4994,4994,40.8050895036,-73.962443084
4995,4995,40.8628349297,-73.8437926915
4996,4996,40.765251058000004,-73.8176264415
4997,4997,40.7634902258,-73.9791221204
4998,4998,40.7435237766,-73.9238190829
4999,4999,40.7593297349,-73.9692525193
5000,5000,40.726831259099995,-73.7891555287
5001,5001,40.672739125300005,-73.84367699159999
5002,5002,40.7344334976,-73.8725825032
5003,5003,40.6278958427,-73.98152171779999
5004,5004,40.7121663114,-73.8262773089
5005,5005,40.634315988000004,-73.9923633258
5006,5006,40.75242023,-73.9863263803
5007,5007,40.6204652629,-73.9889408814
5008,5008,40.745948022600004,-73.8994037113
5009,5009,40.701400122399995,-73.88793667350001
5010,5010,40.7689286271,-73.7742874872
5011,5011,40.8025372751,-73.96807870090001
5012,5012,40.780898984400004,-73.9763725878
5013,5013,40.7262802544,-73.8218023112
5014,5014,40.6116063422,-74.0100104149
5015,5015,40.7490734636,-73.8708689966
5016,5016,40.716648708,-73.99450715350001
5017,5017,40.7275634653,-73.8924959562
5018,5018,40.7268165474,-73.9955049581
5019,5019,40.7886646069,-73.8143431373
5020,5020,40.7645904873,-73.92313345720001
5021,5021,40.7563040493,-73.9673369102
5022,5022,40.7684003755,-73.9633093769
5023,5023,40.7632943543,-73.8143164313
5024,5024,40.6377007528,-73.9988004151
5025,5025,40.8338240322,-73.9162544062
5026,5026,40.7039563182,-73.8081211889
5027,5027,40.642247426,-73.9809414553
5028,5028,40.7600466856,-73.7708196766
5029,5029,40.6304065525,-73.9452510486
5030,5030,40.7676810827,-73.9860282603
5031,5031,40.7356715114,-73.9979341257
5032,5032,40.6418856763,-73.9630990576
5033,5033,40.6374548873,-73.9894885698
5034,5034,40.7476991312,-73.8234021576
5035,5035,40.8762043221,-73.9061792568
5036,5036,40.6719916789,-73.9685756539
5037,5037,40.673186445,-73.9830636831
5038,5038,40.8776275717,-73.8294191823
5039,5039,40.6775027226,-73.9981660141
5040,5040,40.7913623565,-73.94496855189999
5041,5041,40.7457967362,-73.9760779432
5042,5042,40.7477639306,-73.8916590866
5043,5043,40.8103809262,-73.96145027909999
5044,5044,40.7280624777,-73.8574209668
5045,5045,40.5798004527,-73.9752429631
5046,5046,40.550454821799995,-74.1512199489
5047,5047,40.7559032415,-73.984664952
5048,5048,40.752518141799996,-73.9751591504
5049,5049,40.7259339856,-73.7191221675
5050,5050,40.572704678200004,-74.113446131
5051,5051,40.7157048371,-73.9855736124
5052,5052,40.7185576057,-73.9904987121
5053,5053,40.6767674635,-73.9802996155
5054,5054,40.7577445074,-73.83039177180001
5055,5055,40.7494618005,-73.993009118
5056,5056,40.7132057368,-73.8279388065
5057,5057,40.669844118,-73.90927172949999
5058,5058,40.772387480300004,-73.9646433553
5059,5059,40.803609673400004,-73.953661967
5060,5060,40.6908747839,-73.9911836693
5061,5061,40.7400725395,-73.9920154778
5062,5062,40.729636017,-73.99750050770001
5063,5063,40.7577705698,-73.7887224178
5064,5064,40.6865054454,-73.9906829166
5065,5065,40.708937527399996,-74.0075361988
5066,5066,40.6293860776,-73.9995694043
5067,5067,40.737215495,-73.985002743
5068,5068,40.674399267300004,-73.8195623831
5069,5069,40.8777433954,-73.8672023538
5070,5070,40.6878678633,-73.9833943378
5071,5071,40.8635868589,-73.900299012
5072,5072,40.7211809103,-74.0042081567
5073,5073,40.7066080242,-73.7965396744
5074,5074,40.664103733000005,-73.9242940642
5075,5075,40.6742764555,-73.8199956705
5076,5076,40.632664673899995,-73.9670078737
5077,5077,40.585508317,-73.9525758308
5078,5078,40.6796687965,-73.94931325430001
5079,5079,40.7607922778,-73.8254382029
5080,5080,40.7416362731,-73.9564992871
5081,5081,40.6129627659,-73.9801419054
5082,5082,40.627532109499995,-74.0140011883
5083,5083,40.7434466673,-73.91911388439999
5084,5084,40.7643808322,-73.96953134520001
5085,5085,40.7423686878,-74.00047430640001
5086,5086,40.7270277133,-73.994782825
5087,5087,40.642668406599995,-73.9569436811
