,Unnamed: 0,latitude,longitude
1566,1566,40.7568803393,-73.97641386789999
1567,1567,40.8875234835,-73.8995476025
1568,1568,40.8372532938,-73.8599252234
1569,1569,40.7533912736,-73.9883550549
1570,1570,40.6372795421,-74.1338077799
1571,1571,40.739068838899996,-73.9878051514
1572,1572,40.6887342845,-73.8175546913
1573,1573,40.6812139695,-73.8471231142
1574,1574,40.7996161027,-73.9386523646
1575,1575,40.7585051558,-73.9867123959
1576,1576,40.6613011544,-73.99695149819999
1577,1577,40.741831089099996,-73.91891332
1578,1578,40.751040437,-73.9811353529
1579,1579,40.8393356522,-73.8366871866
1580,1580,40.846861756100004,-73.8968347959
1581,1581,40.6406304597,-74.0766526688
1582,1582,40.717324339899996,-73.9941400017
1583,1583,40.7558136103,-73.9786263845
1584,1584,40.6919009155,-73.98623366
1585,1585,40.7424325664,-73.977735463
1586,1586,40.8808108342,-73.8386113608
1587,1587,40.7330577468,-73.9984011274
1588,1588,40.6817096764,-73.9769525954
1589,1589,40.6302437085,-74.1092916685
1590,1590,40.6567429628,-73.9502893952
1591,1591,40.6360449203,-73.9948938751
1592,1592,40.6300547786,-73.9608850985
1593,1593,40.6300716734,-74.1102985254
1594,1594,40.8506894983,-73.9377436575
1595,1595,40.5907914873,-73.9609052689
1596,1596,40.7167786479,-73.742546633
1597,1597,40.6139299561,-73.9445349243
1598,1598,40.8804359493,-73.883063759
1599,1599,40.614210676199995,-73.9273162493
1600,1600,40.748640655100004,-73.9754276917
1601,1601,40.7613823571,-73.97043673649999
1602,1602,40.7405462872,-73.9949609434
1603,1603,40.7716893139,-73.95613074319999
1604,1604,40.593786259699996,-73.99720621659999
1605,1605,40.7465699302,-73.9823163362
1606,1606,40.5929706817,-73.948741465
1607,1607,40.6802734844,-73.8454660734
1608,1608,40.7061546066,-73.9605031812
1609,1609,40.696060818,-73.8382557314
1610,1610,40.7650678921,-73.771662211
1611,1611,40.7629588327,-73.8758530213
1612,1612,40.676443015100006,-73.8657148817
1613,1613,40.6305924582,-73.9781037579
1614,1614,40.7586886166,-73.9832515118
1615,1615,40.765146906,-73.9878767461
1616,1616,40.8714313005,-73.8620532736
1617,1617,40.5908880203,-73.9692915791
1618,1618,40.6695199463,-73.9122336296
1619,1619,40.7574039727,-73.9726830603
1620,1620,40.635244115,-74.0097148725
1621,1621,40.8481028656,-73.93507601510001
1622,1622,40.7578945578,-73.9168494539
1623,1623,40.726501695500005,-73.78973872590001
1624,1624,40.871351769099995,-73.8767171073
1625,1625,40.7523830022,-73.9900612025
1626,1626,40.7430871391,-73.9363468629
1627,1627,40.7649442233,-73.9784445943
1628,1628,40.841291499899995,-73.8423800801
1629,1629,40.7627074332,-73.770078896
1630,1630,40.677258275199996,-73.9497334629
1631,1631,40.7574082522,-73.8668459721
1632,1632,40.626583913400005,-74.0761118627
1633,1633,40.730417199499996,-73.9926472018
1634,1634,40.7138352386,-73.75461798100001
1635,1635,40.5754166057,-73.9791407349
1636,1636,40.7001127371,-73.8302010269
1637,1637,40.8287179995,-73.8802112614
1638,1638,40.7441049067,-73.88555839029999
1639,1639,40.7562405581,-73.9130335422
1640,1640,40.7192829349,-73.991143259
1641,1641,40.7631294787,-73.9879713191
1642,1642,40.7680112706,-73.7909277398
1643,1643,40.8474105447,-73.8319616304
1644,1644,40.7069962904,-73.8049484527
1645,1645,40.80948675,-73.9597690218
1646,1646,40.7744979472,-73.963967575
1647,1647,40.8630985886,-73.900680964
1648,1648,40.7433551703,-73.9926083813
1649,1649,40.6897361084,-73.9775859423
1650,1650,40.7532896776,-73.97844937560001
1651,1651,40.730031447399995,-73.98053396680001
1652,1652,40.762349774899995,-73.8150629583
1653,1653,40.808816555599996,-73.94773742609999
1654,1654,40.7073105583,-73.9610753887
1655,1655,40.7609693842,-73.80241042520001
1656,1656,40.7614482802,-73.9255261933
1657,1657,40.576832816,-73.9646249693
1658,1658,40.6001112704,-73.946751033
1659,1659,40.8445718517,-73.88959271659999
1660,1660,40.70501738,-73.79922031390001
1661,1661,40.7481377472,-73.9393092187
1662,1662,40.7382205357,-73.9912406518
1663,1663,40.6628917983,-73.8405944284
1664,1664,40.8845592853,-73.87998923100001
1665,1665,40.773533649,-73.9597118434
1666,1666,40.6105246355,-73.9541528054
1667,1667,40.6945186425,-73.9307258353
1668,1668,40.8463928026,-73.8937297296
1669,1669,40.770902309499995,-73.98281129600001
1670,1670,40.7575706459,-73.9886291792
1671,1671,40.8957364528,-73.8603511219
1672,1672,40.6127739717,-74.1308294814
1673,1673,40.6046316347,-73.9425950319
1674,1674,40.8511863316,-73.9327689266
1675,1675,40.733862979,-73.81541910920001
1676,1676,40.6319473783,-73.9846633793
1677,1677,40.5767662532,-73.9658097125
1678,1678,40.8135749787,-73.9398198435
1679,1679,40.6794084612,-73.8628499278
1680,1680,40.6968564177,-73.80530997529999
1681,1681,40.632104006599995,-73.9535062973
1682,1682,40.727016316,-73.82206862
1683,1683,40.6889210457,-73.9903214408
1684,1684,40.730813616199995,-73.95427503270001
1685,1685,40.6396236315,-74.00516273640001
1686,1686,40.7356815523,-73.9823954375
1687,1687,40.7563303744,-73.9679741957
1688,1688,40.7598880213,-73.7329200292
1689,1689,40.7653238878,-73.9765955091
1690,1690,40.8149300885,-73.9441824967
1691,1691,40.8937886295,-73.8570377679
1692,1692,40.6313410693,-74.0275448961
1693,1693,40.8277286597,-73.9238492949
1694,1694,40.8462570352,-73.8962701288
1695,1695,40.7063243013,-73.79788463060001
1696,1696,40.762062855,-73.9757375687
1697,1697,40.793493495999996,-73.9517777098
1698,1698,40.8292755055,-73.8250415343
1699,1699,40.761208887399995,-73.9870324109
1700,1700,40.6797474468,-73.9388890989
1701,1701,40.7828332157,-73.8458091377
1702,1702,40.5767484383,-73.983111343
1703,1703,40.6306864111,-73.92092278930001
1704,1704,40.619057689,-73.9261399656
1705,1705,40.7637174491,-73.76919065979999
1706,1706,40.7539221587,-73.91937840000001
1707,1707,40.6916269344,-73.8115323787
1708,1708,40.641857027600004,-73.9348240668
1709,1709,40.7707211335,-73.9912493755
1710,1710,40.8183268235,-73.92223561
1711,1711,40.6138309973,-73.9629727891
1712,1712,40.7606759622,-73.9665623965
1713,1713,40.7866666996,-73.9522368807
1714,1714,40.7445816536,-73.9150728178
1715,1715,40.7607435074,-73.9861864951
1716,1716,40.6829858597,-73.9104534264
1717,1717,40.7665327609,-73.9794199229
1718,1718,40.8544665818,-73.8635144859
1719,1719,40.8446299537,-73.915552768
1720,1720,40.8862557351,-73.87845504270001
1721,1721,40.6645160101,-73.9225034729
1722,1722,40.6404435308,-73.9483797922
1723,1723,40.710002324499996,-73.9627175754
1724,1724,40.7601873956,-73.9832550987
1725,1725,40.6863590283,-73.91641433
1726,1726,40.6934856777,-73.9806287977
1727,1727,40.6799575965,-73.9405360469
1728,1728,40.84898617,-73.904103581
1729,1729,40.6930934719,-73.970283565
1730,1730,40.761205143000005,-73.9867468795
1731,1731,40.7176429219,-73.9939747837
1732,1732,40.6922408916,-73.8589180834
1733,1733,40.8403088441,-73.8374189954
1734,1734,40.672578087800005,-73.8436114294
1735,1735,40.7470450449,-73.8900680675
1736,1736,40.7617704365,-73.9888835942
1737,1737,40.6238968327,-74.030979662
1738,1738,40.800845849699996,-73.96553264949999
1739,1739,40.776590338000005,-73.9557544044
1740,1740,40.7499084274,-73.88060272119999
1741,1741,40.626401589699995,-74.13063219840001
1742,1742,40.634008344499996,-74.0266658166
1743,1743,40.7454449694,-73.9781816586
1744,1744,40.6844290893,-73.9919591618
1745,1745,40.6300343481,-74.0111919143
1746,1746,40.6592126994,-73.7725582225
1747,1747,40.7624458186,-73.9805441946
1748,1748,40.6412791054,-74.0038968951
1749,1749,40.6584209391,-73.9820199431
1750,1750,40.6146220597,-73.9807561576
1751,1751,40.7602459176,-73.9772506326
1752,1752,40.6801728386,-73.8471538436
1753,1753,40.6129547161,-74.1237148606
1754,1754,40.7082826615,-73.79660885
1755,1755,40.865522831599996,-73.86673545229999
1756,1756,40.7293635047,-73.9869944747
1757,1757,40.7636525611,-73.9658482221
1758,1758,40.7611237031,-73.91680771909999
1759,1759,40.7533517328,-73.79319584550001
1760,1760,40.8675298331,-73.9213978911
1761,1761,40.6230129304,-73.9175129065
1762,1762,40.7695813751,-73.98462341310001
1763,1763,40.769390230999996,-73.9845184534
1764,1764,40.6475674878,-73.96801057489999
1765,1765,40.6741894014,-73.84339065350001
1766,1766,40.882112194099996,-73.8801198828
1767,1767,40.6270897291,-74.0771376718
1768,1768,40.583706589,-73.9477395699
1769,1769,40.6018184797,-74.0020694867
1770,1770,40.7530589612,-73.9964034858
1771,1771,40.8173964146,-73.9223971317
1772,1772,40.6794997673,-73.86298917020001
1773,1773,40.6827147818,-73.962938213
1774,1774,40.880552796799996,-73.90375818
1775,1775,40.6763653474,-73.9714691347
1776,1776,40.7637585191,-73.9858359182
1777,1777,40.5904489188,-73.97301055279999
1778,1778,40.7505128847,-73.87013641600001
1779,1779,40.6358133719,-73.9129869551
1780,1780,40.6996948392,-73.9920052336
1781,1781,40.6933289332,-73.9674748801
1782,1782,40.834021825,-73.8289973952
1783,1783,40.7324037585,-73.8489894782
1784,1784,40.7618399945,-73.9244558089
1785,1785,40.7618061195,-73.9870286588
1786,1786,40.6461033968,-74.01315754609999
1787,1787,40.8517408074,-73.932269846
1788,1788,40.7166519589,-73.9590677709
1789,1789,40.6302018929,-73.9862774753
1790,1790,40.8290282219,-73.8758668788
1791,1791,40.643351587199994,-73.99035629149999
1792,1792,40.7641103988,-73.9764653094
1793,1793,40.615628450900005,-74.1034989076
1794,1794,40.7610624777,-73.9844010801
1795,1795,40.5772113129,-73.9636677093
1796,1796,40.68322597,-73.8351046187
1797,1797,40.7168563031,-73.9909280229
1798,1798,40.7632749166,-73.96886102020001
1799,1799,40.7463413463,-73.9911122359
1800,1800,40.763676606,-73.9960927424
1801,1801,40.7469480906,-73.9741488237
1802,1802,40.7598733679,-73.9210586275
1803,1803,40.812267771900004,-73.9572020602
1804,1804,40.671983258000004,-73.9838545966
1805,1805,40.7071388222,-73.8174694295
1806,1806,40.6465938702,-73.957726499
1807,1807,40.7858074108,-73.9461249233
1808,1808,40.73792541,-73.884738463
1809,1809,40.6116068964,-73.9836226961
1810,1810,40.85820069,-73.9023788139
1811,1811,40.7572794889,-73.869934215
1812,1812,40.8524537584,-73.8287339087
1813,1813,40.8112140581,-73.9502822531
1814,1814,40.7017400638,-73.9234004626
1815,1815,40.7543053243,-73.9943683862
1816,1816,40.7426275546,-73.98613127739999
1817,1817,40.6384165076,-73.8961220874
1818,1818,40.7604013698,-73.9698627487
1819,1819,40.7081269606,-73.8017064414
1820,1820,40.7581314064,-73.82873018869999
1821,1821,40.763631111799995,-73.9872182431
1822,1822,40.8547654909,-73.8678031349
1823,1823,40.6368516825,-73.9947920348
1824,1824,40.701727390500004,-73.9417642808
1825,1825,40.6311893668,-73.99563353479999
1826,1826,40.6361671421,-73.9872488363
1827,1827,40.5777348334,-73.9556618738
1828,1828,40.7605393027,-73.9859706244
1829,1829,40.7449022485,-73.98769528220001
1830,1830,40.5234952626,-74.2160474282
1831,1831,40.587327834,-73.9606907387
1832,1832,40.7160300882,-73.99145101100001
1833,1833,40.74409125,-73.9915239334
1834,1834,40.744122543,-73.9995752683
1835,1835,40.728038124899996,-73.8924112082
1836,1836,40.727391407,-73.9994482665
1837,1837,40.879666264899996,-73.8757473708
1838,1838,40.714597034099995,-73.7517852707
1839,1839,40.705257927699996,-73.8105375102
1840,1840,40.7446314882,-73.903245185
1841,1841,40.621811753,-73.9875792874
1842,1842,40.8434599298,-73.8449338749
1843,1843,40.765486587800005,-73.7713382404
1844,1844,40.7185254285,-73.9976543829
1845,1845,40.8034292433,-73.9561909181
1846,1846,40.7033627123,-73.8085058019
1847,1847,40.6091178287,-73.9238063211
1848,1848,40.6360869759,-73.9750192134
1849,1849,40.7599146871,-73.91814305359999
1850,1850,40.7105211127,-73.7940521013
1851,1851,40.596484144499996,-73.9795282024
1852,1852,40.6362767867,-74.0092037454
1853,1853,40.6186809888,-73.9302507237
1854,1854,40.5751073679,-73.9758091684
1855,1855,40.7019318408,-73.8816145523
1856,1856,40.6952339008,-73.84385793979999
1857,1857,40.7674513987,-73.9933434768
1858,1858,40.7618121752,-73.9243542203
1859,1859,40.637225938,-74.0760433848
1860,1860,40.7549189345,-73.9754023112
1861,1861,40.7273821066,-73.7860236304
1862,1862,40.684554875500005,-74.00299479819999
1863,1863,40.6431622387,-73.97004902409999
1864,1864,40.8543903905,-73.91188684779999
1865,1865,40.7912072902,-73.9518872275
1866,1866,40.8640545041,-73.9193679781
1867,1867,40.6002950021,-73.9909685552
1868,1868,40.854777005500004,-73.8889331092
1869,1869,40.7823263141,-73.84583717539999
1870,1870,40.6686603159,-73.9090675602
1871,1871,40.7290150684,-73.781418465
1872,1872,40.7475307482,-73.9410025423
1873,1873,40.8678562125,-73.896959689
1874,1874,40.7478065716,-73.9770496001
1875,1875,40.600187821300004,-73.9466038616
1876,1876,40.7490194222,-73.869963605
1877,1877,40.740146574099995,-73.9946705426
1878,1878,40.666131756999995,-73.9425631769
1879,1879,40.610729928699996,-73.9734690507
1880,1880,40.7232836367,-73.8475085633
1881,1881,40.6877316865,-73.989853916
1882,1882,40.584153316700004,-73.9397728806
1883,1883,40.7275670425,-73.8921842874
1884,1884,40.7438473175,-73.9394945046
1885,1885,40.717563539699995,-73.958083688
1886,1886,40.6342736879,-73.9153683838
1887,1887,40.822658366700004,-73.8916472991
1888,1888,40.7192188035,-73.9946118535
1889,1889,40.7008712982,-73.92150389390001
1890,1890,40.7907014776,-73.9515186053
1891,1891,40.6786652373,-73.9510403296
1892,1892,40.5821437334,-73.8373445391
1893,1893,40.7503612951,-73.976732181
1894,1894,40.5789647398,-73.9755350711
1895,1895,40.8359435351,-73.8554195312
1896,1896,40.735831697600005,-73.8728005911
1897,1897,40.693303760999996,-73.8529691524
1898,1898,40.6103721698,-73.9581388049
1899,1899,40.7403763594,-73.9909167034
1900,1900,40.7573889545,-73.97654232069999
1901,1901,40.7230224707,-73.9012052466
1902,1902,40.721128214699995,-73.8472777031
1903,1903,40.6028965462,-73.9956005393
1904,1904,40.7509672102,-73.9391836509
1905,1905,40.6283692327,-73.947254261
1906,1906,40.7442022232,-73.9812208016
1907,1907,40.7485630146,-73.8691041772
1908,1908,40.746457482800004,-73.712801802
1909,1909,40.7443563873,-73.9493408359
1910,1910,40.726108051,-73.9865394274
1911,1911,40.8574003631,-73.8476250719
1912,1912,40.760545469600004,-73.9740750185
1913,1913,40.772264143,-73.95571201189999
1914,1914,40.7932885093,-73.9435669813
1915,1915,40.790157320700004,-73.8119061008
1916,1916,40.7209852444,-73.8042540446
1917,1917,40.6048132753,-73.97432809850001
1918,1918,40.70344182,-73.942636905
1919,1919,40.7491417929,-73.8688689417
1920,1920,40.7645132469,-73.9873687911
1921,1921,40.5784713748,-73.9595440181
1922,1922,40.6919283866,-73.9844058151
1923,1923,40.634556387800004,-74.02326947899999
1924,1924,40.7799036919,-73.9473115067
1925,1925,40.5995346211,-73.9485466221
1926,1926,40.7124919201,-73.95691570380001
1927,1927,40.6183335712,-73.93172480289999
1928,1928,40.7750411949,-73.963296045
1929,1929,40.6391834927,-73.9289246092
1930,1930,40.6068973319,-73.9201817595
1931,1931,40.641111260100004,-73.9855035226
1932,1932,40.6653000126,-73.9426446671
1933,1933,40.866498518200004,-73.9283234957
1934,1934,40.6026176832,-74.00360156149999
1935,1935,40.6319346873,-73.9440223033
1936,1936,40.7438460749,-73.9766974518
1937,1937,40.6169286894,-73.9449206557
1938,1938,40.6381589957,-74.0064601407
1939,1939,40.7891995635,-73.9755538702
1940,1940,40.6919516445,-73.7650372307
1941,1941,40.7074480883,-73.95529508930001
1942,1942,40.7631535022,-73.9930246773
1943,1943,40.776930588,-73.9796602326
1944,1944,40.7374852589,-73.98848080239999
1945,1945,40.7542804364,-73.98497277439999
1946,1946,40.7500024155,-73.8698279331
1947,1947,40.6241611856,-73.96304005430001
1948,1948,40.7506834824,-73.9822137761
1949,1949,40.758380986700004,-73.7762914847
1950,1950,40.655229181100005,-73.8386961266
1951,1951,40.755002441100004,-73.9725754096
1952,1952,40.7854736906,-73.9785542784
1953,1953,40.7372353598,-74.00530855529999
1954,1954,40.716340099899995,-73.7444250231
1955,1955,40.7147688193,-73.8327754013
1956,1956,40.6849093869,-73.8435105989
1957,1957,40.7636339492,-73.9855415858
1958,1958,40.740924644,-73.992220398
1959,1959,40.8400873174,-73.8636089041
1960,1960,40.75563393,-73.8275200349
1961,1961,40.7462975188,-73.9874226801
1962,1962,40.6477738178,-73.9582486644
1963,1963,40.8355382732,-73.8625726547
1964,1964,40.7648067779,-73.8213843171
1965,1965,40.7629695503,-73.9207294644
1966,1966,40.7048629556,-73.807860557
1967,1967,40.774743053499996,-73.9091341515
1968,1968,40.7768670966,-73.96119157380001
1969,1969,40.735158873,-73.9830111245
1970,1970,40.8756891193,-73.8796301416
1971,1971,40.7902163383,-73.95416864100001
1972,1972,40.8038224077,-73.9671656481
1973,1973,40.610123432399995,-73.9231935257
1974,1974,40.7116352401,-73.7907467838
1975,1975,40.7514012491,-73.94135145119999
1976,1976,40.7632919261,-73.9847328012
1977,1977,40.6991580245,-73.992262416
1978,1978,40.6177369508,-73.9319007578
1979,1979,40.6899374343,-73.9935787796
1980,1980,40.762258976999995,-73.9664471417
1981,1981,40.717774973699996,-73.8356174003
1982,1982,40.7499423858,-73.881937921
1983,1983,40.8057361954,-73.9624115736
1984,1984,40.7406116915,-73.9948684587
1985,1985,40.7583231185,-73.9282133817
1986,1986,40.8500753212,-73.93533541890001
1987,1987,40.8496953454,-73.9344455649
1988,1988,40.7341500247,-73.98721706399999
1989,1989,40.787180265399996,-73.9780141234
1990,1990,40.7488349184,-73.8719337043
1991,1991,40.5857700239,-74.08739606
1992,1992,40.6917899498,-73.9259379158
1993,1993,40.5996214745,-73.9614202044
1994,1994,40.7560148906,-73.8801322525
1995,1995,40.749288658400005,-73.988755048
1996,1996,40.8372903308,-73.8344029138
1997,1997,40.766997704299996,-73.9833165272
1998,1998,40.6838900658,-73.8715213883
1999,1999,40.7281727701,-73.9884374356
2000,2000,40.748851660999996,-73.9836011324
2001,2001,40.6191028776,-73.9253933288
2002,2002,40.7627191731,-73.77163364569999
2003,2003,40.743869261,-73.9279908624
2004,2004,40.739866296799995,-73.89497725140001
2005,2005,40.7000879714,-73.9211010653
2006,2006,40.551244415700005,-74.14918294819999
2007,2007,40.658749460500005,-73.770703599
2008,2008,40.7497516386,-73.8837573018
2009,2009,40.5769843367,-73.9820818662
2010,2010,40.8857534942,-73.90900525810001
2011,2011,40.6463862318,-73.9021717774
2012,2012,40.5961919478,-73.9785188866
2013,2013,40.7680557729,-73.9234210801
2014,2014,40.711933141799996,-73.9415877576
2015,2015,40.606496666,-73.9637288062
2016,2016,40.828042599,-73.94906126810001
2017,2017,40.6885943298,-73.9832749339
2018,2018,40.7479564169,-73.9766430519
2019,2019,40.8653659873,-73.9196223375
2020,2020,40.721789926599996,-73.84617328899999
2021,2021,40.7405653679,-73.9814741391
2022,2022,40.5785423877,-73.9598065956
2023,2023,40.779630809299995,-73.9772952487
2024,2024,40.7630169817,-73.8330110587
2025,2025,40.8513583149,-73.939751272
2026,2026,40.7583615434,-73.917843186
2027,2027,40.7277650574,-73.9877138394
2028,2028,40.6185725314,-73.92194743649999
2029,2029,40.737557010500005,-73.8802405393
2030,2030,40.8487419129,-73.93463361
2031,2031,40.7325975846,-74.0001822726
2032,2032,40.7518411681,-73.8551779372
2033,2033,40.7018175641,-73.804400165
2034,2034,40.5438433233,-74.1649535176
2035,2035,40.747440697100004,-73.9279733711
2036,2036,40.6930124736,-73.8546992257
2037,2037,40.7558918375,-73.97857011069999
2038,2038,40.6168007583,-73.9450797647
2039,2039,40.748239576799996,-73.8253803744
2040,2040,40.631690785500005,-73.945998037
2041,2041,40.7314659504,-73.9943337105
2042,2042,40.7032669327,-74.01299687609999
2043,2043,40.6198174965,-73.98978225340001
2044,2044,40.635238365300005,-73.9948382862
2045,2045,40.764453478,-73.9166810649
2046,2046,40.7980092161,-73.9403839012
2047,2047,40.718949944,-74.0088496168
2048,2048,40.587984004,-73.9536127291
2049,2049,40.743281631500004,-73.8834760416
2050,2050,40.7624526873,-73.8035415443
2051,2051,40.8298727711,-73.8746367363
2052,2052,40.745668592600005,-73.9020501223
2053,2053,40.8039447134,-73.9544561466
2054,2054,40.8367753176,-73.86098748090001
2055,2055,40.7293040583,-73.8580601038
2056,2056,40.635281064299996,-73.9781203855
2057,2057,40.762096981599996,-73.9699437113
2058,2058,40.5454655715,-74.1654583348
2059,2059,40.6500673113,-73.9622947503
2060,2060,40.7995306748,-73.96814208069999
2061,2061,40.7363647477,-73.9866112379
2062,2062,40.743294973699996,-73.9896351524
2063,2063,40.5990438116,-73.955032762
2064,2064,40.7680851773,-73.7380797812
2065,2065,40.5733608949,-74.1156539283
2066,2066,40.7449505397,-73.9315718165
2067,2067,40.6701784238,-73.9787287123
2068,2068,40.8923722628,-73.85809187439999
2069,2069,40.7322713024,-73.8249146205
2070,2070,40.6290812149,-73.98034420409999
2071,2071,40.742361539899996,-73.9854992317
2072,2072,40.7654085731,-73.9134146641
2073,2073,40.8620755432,-73.9114224517
2074,2074,40.6248006527,-73.9276165167
2075,2075,40.760958687199995,-73.9888893539
2076,2076,40.7490595673,-73.8913695265
2077,2077,40.7537188279,-73.9736698018
2078,2078,40.718122523299996,-73.7365442777
2079,2079,40.5921944839,-73.96059555
2080,2080,40.6409097752,-73.94809168329999
2081,2081,40.7096538885,-73.84546688
2082,2082,40.7412487381,-73.9783104778
2083,2083,40.644661309899995,-73.9575068357
2084,2084,40.8392373073,-73.9162609677
2085,2085,40.7428108326,-73.85478533359999
2086,2086,40.871793200700004,-73.8762712401
2087,2087,40.8318404183,-73.8668399865
2088,2088,40.7387584223,-73.8866445078
2089,2089,40.7484237979,-73.87698654489999
2090,2090,40.7486630067,-73.9947002768
2091,2091,40.7079031015,-73.96118334239999
2092,2092,40.764603541199996,-73.7716204361
2093,2093,40.8808433798,-73.8841167864
2094,2094,40.6003219429,-73.943411365
2095,2095,40.7656168601,-73.9946800795
2096,2096,40.7555524084,-73.9721727884
2097,2097,40.7680006385,-73.96407573180001
2098,2098,40.848012453,-73.8313558875
2099,2099,40.5435956921,-74.1646858001
2100,2100,40.5999210103,-73.9459457546
2101,2101,40.7556139075,-73.7667859143
2102,2102,40.8382439787,-73.9411484921
2103,2103,40.7487381002,-73.87284304880001
2104,2104,40.7272410327,-73.8224539746
2105,2105,40.7372132336,-73.9844706438
2106,2106,40.7847891226,-73.97353487
2107,2107,40.801291776199996,-73.9481670051
2108,2108,40.792438308,-73.9736135597
2109,2109,40.6965529358,-73.8375175723
2110,2110,40.840999697600004,-73.9217071406
2111,2111,40.5784281081,-73.8364069393
2112,2112,40.712060986,-73.786679581
2113,2113,40.7935123707,-73.8088917666
2114,2114,40.591949539699996,-73.9608322043
2115,2115,40.699164876,-73.91953382279999
2116,2116,40.6310373434,-74.1028066017
2117,2117,40.7982829856,-73.9636826056
2118,2118,40.7893502494,-73.9702099153
2119,2119,40.7290443523,-73.8586810768
2120,2120,40.6062596352,-74.0013986108
2121,2121,40.7636899983,-73.9825322371
2122,2122,40.6689244573,-73.8214916425
2123,2123,40.7899499167,-73.9732401359
2124,2124,40.7896990548,-73.8143788314
2125,2125,40.8409588964,-73.9170287164
2126,2126,40.577850288899995,-73.9607994403
2127,2127,40.6705777752,-73.9321089533
2128,2128,40.7542364704,-73.9748774717
2129,2129,40.7213016292,-73.8477471143
2130,2130,40.6097197228,-73.9554943904
2131,2131,40.673967386,-73.9631131955
2132,2132,40.723079360199996,-73.993139839
2133,2133,40.697589518,-73.8359765918
2134,2134,40.8290441127,-73.8753990008
